label,category,UUID,URI
Woodblock,materials,6f854669-5d19-4253-89e9-4dfae2df05fe,http://w3id.org/bod-vocabs/6f854669-5d19-4253-89e9-4dfae2df05fe
Ink,materials,29aa15d9-1644-4ceb-9fe0-08addd6e2501,http://w3id.org/bod-vocabs/29aa15d9-1644-4ceb-9fe0-08addd6e2501
Wood,materials,701acb4b-46c7-439a-88d9-43aeede2af2d,http://w3id.org/bod-vocabs/701acb4b-46c7-439a-88d9-43aeede2af2d
calf,materials,2ddd50e8-26f8-445e-9d0c-c70a36a564cf,http://w3id.org/bod-vocabs/2ddd50e8-26f8-445e-9d0c-c70a36a564cf
goat,materials,2d468067-8eae-475b-8478-49b805d25ba5,http://w3id.org/bod-vocabs/2d468067-8eae-475b-8478-49b805d25ba5
sheep,materials,56e0e59b-2859-4c06-8d26-240a05b0647c,http://w3id.org/bod-vocabs/56e0e59b-2859-4c06-8d26-240a05b0647c
machine-made,materials,0e83e102-eeb1-4eda-ac1e-fabaffcac9f1,http://w3id.org/bod-vocabs/0e83e102-eeb1-4eda-ac1e-fabaffcac9f1
handmade,materials,1f4d974a-3686-4aa1-9b3b-608b42879bc0,http://w3id.org/bod-vocabs/1f4d974a-3686-4aa1-9b3b-608b42879bc0
wove,materials,843d9217-02b3-4a54-aead-fbc4869fa2e8,http://w3id.org/bod-vocabs/843d9217-02b3-4a54-aead-fbc4869fa2e8
laid,materials,d304e41a-0f10-4ecf-94b7-191d555f0945,http://w3id.org/bod-vocabs/d304e41a-0f10-4ecf-94b7-191d555f0945
wooden,materials,e3a390bf-8fc6-4d26-aea0-9664f982c306,http://w3id.org/bod-vocabs/e3a390bf-8fc6-4d26-aea0-9664f982c306
Binder's (boards),materials,dfb6f02d-22f4-4c15-9489-12017043433c,http://w3id.org/bod-vocabs/dfb6f02d-22f4-4c15-9489-12017043433c
Iron Gall Ink,materials,496b074e-4dc3-467b-b03e-69d1d8ceda98,http://w3id.org/bod-vocabs/496b074e-4dc3-467b-b03e-69d1d8ceda98
Mimeograph Ink,materials,ebe0b15b-51be-4981-8621-22a3f26eecb5,http://w3id.org/bod-vocabs/ebe0b15b-51be-4981-8621-22a3f26eecb5
Printer's Ink,materials,e2e55b5e-aa66-43ef-8944-ca19f4aaa627,http://w3id.org/bod-vocabs/e2e55b5e-aa66-43ef-8944-ca19f4aaa627
Typewriter Ink,materials,c75704aa-9799-4ed1-8bb3-72a7da62daff,http://w3id.org/bod-vocabs/c75704aa-9799-4ed1-8bb3-72a7da62daff
Alkalinization,techniques,a860f23d-508e-40d8-8de4-83cb93029e3e,http://w3id.org/bod-vocabs/a860f23d-508e-40d8-8de4-83cb93029e3e
Bleaching/Stain Reduction,techniques,7a0fcd39-76f3-4786-be07-a2c63d5c0c6f,http://w3id.org/bod-vocabs/7a0fcd39-76f3-4786-be07-a2c63d5c0c6f
cleaning,techniques,7669e67e-93c1-4058-a6a4-111d730e6988,http://w3id.org/bod-vocabs/7669e67e-93c1-4058-a6a4-111d730e6988
Fills,techniques,43094415-5639-401b-a6f9-7d7f263b0b47,http://w3id.org/bod-vocabs/43094415-5639-401b-a6f9-7d7f263b0b47
Fixing/ Consolidation,techniques,0ec0a36f-08c6-4fb0-a1a1-3b3c3467b5dd,http://w3id.org/bod-vocabs/0ec0a36f-08c6-4fb0-a1a1-3b3c3467b5dd
Flattening,techniques,05e36bb7-465d-4524-9a9c-1db7a616cfac,http://w3id.org/bod-vocabs/05e36bb7-465d-4524-9a9c-1db7a616cfac
Guarding,techniques,9fdabd0c-380d-45e3-80a1-0431d752608f,http://w3id.org/bod-vocabs/9fdabd0c-380d-45e3-80a1-0431d752608f
Hinging,techniques,7b80972d-423e-48c5-b240-ba5daf870904,http://w3id.org/bod-vocabs/7b80972d-423e-48c5-b240-ba5daf870904
Humidification,techniques,2d63eebf-445b-4b2d-8c12-bdbe9dd0ac2d,http://w3id.org/bod-vocabs/2d63eebf-445b-4b2d-8c12-bdbe9dd0ac2d
Leafcasting,techniques,797d41df-4b4e-4e2d-8f5f-fe9b90f21ab5,http://w3id.org/bod-vocabs/797d41df-4b4e-4e2d-8f5f-fe9b90f21ab5
Lining,techniques,360b5723-a4b8-41fc-aa4b-760277b44902,http://w3id.org/bod-vocabs/360b5723-a4b8-41fc-aa4b-760277b44902
Mending,techniques,f61fab14-edc6-4b61-88fc-ae2d171b49ea,http://w3id.org/bod-vocabs/f61fab14-edc6-4b61-88fc-ae2d171b49ea
Mold Remediation,techniques,4e0f92ad-56a6-4545-b652-eace8919fd5b,http://w3id.org/bod-vocabs/4e0f92ad-56a6-4545-b652-eace8919fd5b
Sizing,techniques,ae7ee5e6-452c-4cdd-bc27-3dcfbd5613d2,http://w3id.org/bod-vocabs/ae7ee5e6-452c-4cdd-bc27-3dcfbd5613d2
Washing,techniques,81f9254c-0a6c-4096-bfcb-308a858036e7,http://w3id.org/bod-vocabs/81f9254c-0a6c-4096-bfcb-308a858036e7
consolidation,techniques,b6569ad4-491f-4187-88c9-74c4a5812db1,http://w3id.org/bod-vocabs/b6569ad4-491f-4187-88c9-74c4a5812db1
board slotting,techniques,6a46490c-e9f5-4065-bab1-dbed0c918aa4,http://w3id.org/bod-vocabs/6a46490c-e9f5-4065-bab1-dbed0c918aa4
slotting,techniques,af95f01e-6d7b-46bc-b026-d9a5a2b9c620,http://w3id.org/bod-vocabs/af95f01e-6d7b-46bc-b026-d9a5a2b9c620
Resewing,techniques,6dad2efd-b535-4b06-b2b2-284a3e31584a,http://w3id.org/bod-vocabs/6dad2efd-b535-4b06-b2b2-284a3e31584a
Disbinding,techniques,1203b451-ffa7-451b-853f-4f25bf2643d2,http://w3id.org/bod-vocabs/1203b451-ffa7-451b-853f-4f25bf2643d2
readhere,techniques,f9763dda-fc0d-4998-a78e-5cc09f05b2a9,http://w3id.org/bod-vocabs/f9763dda-fc0d-4998-a78e-5cc09f05b2a9
Rebacking,techniques,98cb1a52-5ec8-4177-b21d-bbf56efabb41,http://w3id.org/bod-vocabs/98cb1a52-5ec8-4177-b21d-bbf56efabb41
Rebinding,techniques,8cd235df-2f5e-43ce-b712-bb5288eb7a49,http://w3id.org/bod-vocabs/8cd235df-2f5e-43ce-b712-bb5288eb7a49
Recase,techniques,44999782-6852-43ee-a2f7-f543ac13cca6,http://w3id.org/bod-vocabs/44999782-6852-43ee-a2f7-f543ac13cca6
Tooling,techniques,d3c7b5c3-8273-4b96-9714-7abbbdd166ec,http://w3id.org/bod-vocabs/d3c7b5c3-8273-4b96-9714-7abbbdd166ec
dry,techniques,c5159df5-bc03-4ea1-97ce-21c1051a765d,http://w3id.org/bod-vocabs/c5159df5-bc03-4ea1-97ce-21c1051a765d
pastedown,endleafComponents,a9dd9343-e8eb-480e-99fa-8df3f747abe4,http://w3id.org/bod-vocabs/a9dd9343-e8eb-480e-99fa-8df3f747abe4
flyleaf,endleafComponents,77295833-809a-44d5-819f-af98619dac61,http://w3id.org/bod-vocabs/77295833-809a-44d5-819f-af98619dac61
'made' sheet,endleafComponents,875df128-245e-4965-834b-0f3f74e88d82,http://w3id.org/bod-vocabs/875df128-245e-4965-834b-0f3f74e88d82
stub,endleafComponents,f43cec41-bee2-4e50-ba1a-a8c6fb53f477,http://w3id.org/bod-vocabs/f43cec41-bee2-4e50-ba1a-a8c6fb53f477
core,endbandComponents,2f4ef284-89eb-442b-8eb8-2cbb9cb72937,http://w3id.org/bod-vocabs/2f4ef284-89eb-442b-8eb8-2cbb9cb72937
thread,endbandComponents,c2450afc-85d9-4237-a707-b58c056a10ea,http://w3id.org/bod-vocabs/c2450afc-85d9-4237-a707-b58c056a10ea
tie-downs,endbandComponents,725bc13d-db32-4242-94b4-e79b2e351740,http://w3id.org/bod-vocabs/725bc13d-db32-4242-94b4-e79b2e351740
Acetone,solutions,c4a02604-6774-4ec0-bf19-6f1df1630bae,http://w3id.org/bod-vocabs/c4a02604-6774-4ec0-bf19-6f1df1630bae
Acrylic Paint,solutions,c05b005e-0096-4301-be00-48d72c8c7293,http://w3id.org/bod-vocabs/c05b005e-0096-4301-be00-48d72c8c7293
Acrysol,solutions,6bc607ae-1a45-4e8b-8a73-1acdc0484112,http://w3id.org/bod-vocabs/6bc607ae-1a45-4e8b-8a73-1acdc0484112
Agarose,solutions,959679ad-3ae1-4393-86a0-5128f0bc832a,http://w3id.org/bod-vocabs/959679ad-3ae1-4393-86a0-5128f0bc832a
Ammonium Hydroxide,solutions,5ab4f2e7-8011-40fc-984f-550320efa8b2,http://w3id.org/bod-vocabs/5ab4f2e7-8011-40fc-984f-550320efa8b2
Amylase ,solutions,1094d124-5fda-4458-ba2a-a847674b9a94,http://w3id.org/bod-vocabs/1094d124-5fda-4458-ba2a-a847674b9a94
Asian Paper,solutions,121f6871-104d-4838-b331-98b9cdec6369,http://w3id.org/bod-vocabs/121f6871-104d-4838-b331-98b9cdec6369
Benzyne,solutions,2f4ac756-ab7c-466c-a9bc-79f077f5dbff,http://w3id.org/bod-vocabs/2f4ac756-ab7c-466c-a9bc-79f077f5dbff
Berlin Tissue,solutions,558ddc01-0785-4b04-a7f5-aa813febc06b,http://w3id.org/bod-vocabs/558ddc01-0785-4b04-a7f5-aa813febc06b
Butvar Resin,solutions,e6446415-0922-4f51-a1ea-ff285c0f3b41,http://w3id.org/bod-vocabs/e6446415-0922-4f51-a1ea-ff285c0f3b41
Calcium Bicarbonate,solutions,559dde87-8195-403d-900b-82bf9d0b92fd,http://w3id.org/bod-vocabs/559dde87-8195-403d-900b-82bf9d0b92fd
Calcium carbonate,solutions,79a5998a-0b28-4b82-9780-5efd65755717,http://w3id.org/bod-vocabs/79a5998a-0b28-4b82-9780-5efd65755717
Calcium hydroxide,solutions,c0beafd1-cb24-4cff-a8be-4296b1350ac6,http://w3id.org/bod-vocabs/c0beafd1-cb24-4cff-a8be-4296b1350ac6
Calcium phytate ,solutions,2d8f6084-d85f-4e48-a9f2-dd01e3f72b47,http://w3id.org/bod-vocabs/2d8f6084-d85f-4e48-a9f2-dd01e3f72b47
Cellofas,solutions,2dfb0e8d-f4cd-4cc5-a6ca-360681895881,http://w3id.org/bod-vocabs/2dfb0e8d-f4cd-4cc5-a6ca-360681895881
Chalk Pencil,solutions,44e3cf66-f2cc-4c0e-bf46-865d3fecf1c5,http://w3id.org/bod-vocabs/44e3cf66-f2cc-4c0e-bf46-865d3fecf1c5
Colored Pencil,solutions,b8c8384a-41b7-40fb-8be7-3c3f13b7f76c,http://w3id.org/bod-vocabs/b8c8384a-41b7-40fb-8be7-3c3f13b7f76c
DMF,solutions,e5c57222-6c2e-4a9f-b40e-13f3edfeddc7,http://w3id.org/bod-vocabs/e5c57222-6c2e-4a9f-b40e-13f3edfeddc7
EDTA,solutions,1d522363-4165-4994-9715-efa864431586,http://w3id.org/bod-vocabs/1d522363-4165-4994-9715-efa864431586
Ethanol,solutions,fc6a359c-1bf4-408a-901a-275e77609e0d,http://w3id.org/bod-vocabs/fc6a359c-1bf4-408a-901a-275e77609e0d
Ethulose,solutions,85f439e1-b536-4fba-8f4c-a4c037875db7,http://w3id.org/bod-vocabs/85f439e1-b536-4fba-8f4c-a4c037875db7
Ethyl Acetate,solutions,41cd3bc9-e24a-4264-93e9-d7086e061279,http://w3id.org/bod-vocabs/41cd3bc9-e24a-4264-93e9-d7086e061279
Gelatin,solutions,0bbb1f9e-ba5b-401a-806b-e9b87ca4a7f8,http://w3id.org/bod-vocabs/0bbb1f9e-ba5b-401a-806b-e9b87ca4a7f8
Gellan gum,solutions,6efda8dc-54f9-4013-9215-ae6698992ff0,http://w3id.org/bod-vocabs/6efda8dc-54f9-4013-9215-ae6698992ff0
Hydrogen Peroxide,solutions,377f790e-c11e-400a-a77f-adc448eb483c,http://w3id.org/bod-vocabs/377f790e-c11e-400a-a77f-adc448eb483c
Isopropanol,solutions,2485a6b8-add7-46d2-9eda-b204c59b5bad,http://w3id.org/bod-vocabs/2485a6b8-add7-46d2-9eda-b204c59b5bad
Klucel G,solutions,60888c41-dda8-4efa-a706-a38b64ca0a1f,http://w3id.org/bod-vocabs/60888c41-dda8-4efa-a706-a38b64ca0a1f
Klucel M,solutions,62f57fb7-d411-4ad9-8dee-d3b94b5f1c2f,http://w3id.org/bod-vocabs/62f57fb7-d411-4ad9-8dee-d3b94b5f1c2f
Magnesium bicarbonate,solutions,1e3bf23b-7866-469d-9267-4bb07cc9d54d,http://w3id.org/bod-vocabs/1e3bf23b-7866-469d-9267-4bb07cc9d54d
MEK,solutions,63f7bc61-1f04-4aae-9d24-f67addeee2f0,http://w3id.org/bod-vocabs/63f7bc61-1f04-4aae-9d24-f67addeee2f0
Methylcellulose,solutions,66dba9f7-f826-446b-bf6f-552028132a1c,http://w3id.org/bod-vocabs/66dba9f7-f826-446b-bf6f-552028132a1c
Parchment Size,solutions,4f607f59-2ce7-4a71-88c0-b37fd624fd7e,http://w3id.org/bod-vocabs/4f607f59-2ce7-4a71-88c0-b37fd624fd7e
Pastel,solutions,aadc1028-3a34-44ab-baf9-f19387092b99,http://w3id.org/bod-vocabs/aadc1028-3a34-44ab-baf9-f19387092b99
Phloroglucinol,solutions,e8003e64-c0bf-4061-9877-3abe11f0b2f1,http://w3id.org/bod-vocabs/e8003e64-c0bf-4061-9877-3abe11f0b2f1
Protease,solutions,15166c94-27d1-4950-b6ef-a6fcb8971830,http://w3id.org/bod-vocabs/15166c94-27d1-4950-b6ef-a6fcb8971830
RK Paper,solutions,833087ef-42d2-4475-9093-43dd485f3a18,http://w3id.org/bod-vocabs/833087ef-42d2-4475-9093-43dd485f3a18
SC6000,solutions,d44e05d8-b999-4f1e-95b4-eb2ce6ec4662,http://w3id.org/bod-vocabs/d44e05d8-b999-4f1e-95b4-eb2ce6ec4662
Sodium Borohydride,solutions,bd5af4fa-f431-4087-b264-a49903182f05,http://w3id.org/bod-vocabs/bd5af4fa-f431-4087-b264-a49903182f05
Sodium CMC,solutions,f335de2a-29c9-4f9f-8d3d-b1de139e6fff,http://w3id.org/bod-vocabs/f335de2a-29c9-4f9f-8d3d-b1de139e6fff
Sodium Hydroxide,solutions,9e142728-3af1-4543-baeb-492edf13c2f9,http://w3id.org/bod-vocabs/9e142728-3af1-4543-baeb-492edf13c2f9
Tape Removal Formula 1,solutions,fb422a73-8f3d-4e5a-a086-ff90fa842e58,http://w3id.org/bod-vocabs/fb422a73-8f3d-4e5a-a086-ff90fa842e58
Tape Removal Formula 2,solutions,05ec7cef-0cea-4288-8115-faeb5fca0e1f,http://w3id.org/bod-vocabs/05ec7cef-0cea-4288-8115-faeb5fca0e1f
Tape Removal Formula 3,solutions,2af39a68-8e9e-428f-ba8b-078fedf095c6,http://w3id.org/bod-vocabs/2af39a68-8e9e-428f-ba8b-078fedf095c6
Textile,solutions,75e9080b-1d75-486f-a96a-8514c6c8b92f,http://w3id.org/bod-vocabs/75e9080b-1d75-486f-a96a-8514c6c8b92f
Toluene,solutions,0fab5b5c-5c3e-44d0-94f3-8150867e9604,http://w3id.org/bod-vocabs/0fab5b5c-5c3e-44d0-94f3-8150867e9604
Water,solutions,59836e38-da6a-439e-b2bb-a18eb697e712,http://w3id.org/bod-vocabs/59836e38-da6a-439e-b2bb-a18eb697e712
Water/ethanol,solutions,70696e4a-1f67-4aa2-b07e-83011cee6b78,http://w3id.org/bod-vocabs/70696e4a-1f67-4aa2-b07e-83011cee6b78
Watercolor,solutions,cf87dca2-0aa9-4bdd-81ea-fba0717c5dfa,http://w3id.org/bod-vocabs/cf87dca2-0aa9-4bdd-81ea-fba0717c5dfa
Western Paper,solutions,bb7a0910-6890-4cd4-abdb-7ac087b5dde0,http://w3id.org/bod-vocabs/bb7a0910-6890-4cd4-abdb-7ac087b5dde0
Xylene,solutions,e92b5b8b-5430-409c-bc96-d5608a0cff80,http://w3id.org/bod-vocabs/e92b5b8b-5430-409c-bc96-d5608a0cff80
w/v,solutions - specification,59d0869c-a3a4-4ff8-8833-c2575654f1b6,http://w3id.org/bod-vocabs/59d0869c-a3a4-4ff8-8833-c2575654f1b6
w/w,solutions - specification,45e4d24a-8aa0-42d1-9eb6-0178386e57fb,http://w3id.org/bod-vocabs/45e4d24a-8aa0-42d1-9eb6-0178386e57fb
v/v,solutions - specification,16328f5d-968e-4398-8b3f-841e93055b7b,http://w3id.org/bod-vocabs/16328f5d-968e-4398-8b3f-841e93055b7b
knife,conservationTools,8f7190b5-7c41-4b16-808c-5f57debe9e09,http://w3id.org/bod-vocabs/8f7190b5-7c41-4b16-808c-5f57debe9e09
brush,conservationTools,d954cd84-2eb5-48d1-850f-50a618548dec,http://w3id.org/bod-vocabs/d954cd84-2eb5-48d1-850f-50a618548dec
spatula,conservationTools,c4bc00c7-e7c5-4247-82da-51e12cf00ccb,http://w3id.org/bod-vocabs/c4bc00c7-e7c5-4247-82da-51e12cf00ccb
curved needle,conservationTools,be32ae2a-4407-4fd5-ae19-dc498c364d6e,http://w3id.org/bod-vocabs/be32ae2a-4407-4fd5-ae19-dc498c364d6e
needles,conservationTools,040eb8cf-195d-4a55-97ce-b30000794e4f,http://w3id.org/bod-vocabs/040eb8cf-195d-4a55-97ce-b30000794e4f
syringe,conservationTools,670d5a30-f99a-4e06-91b9-59a157161c56,http://w3id.org/bod-vocabs/670d5a30-f99a-4e06-91b9-59a157161c56
boards,conservationTools,07c416f9-4f83-461d-8ca1-50b974faa441,http://w3id.org/bod-vocabs/07c416f9-4f83-461d-8ca1-50b974faa441
bulldog clips,conservationTools,9b7138f6-fbf3-43f2-893d-683638919da1,http://w3id.org/bod-vocabs/9b7138f6-fbf3-43f2-893d-683638919da1
foredom drill,conservationTools,a4f8c9db-e6d4-4a4e-88e1-89a4b5a468b7,http://w3id.org/bod-vocabs/a4f8c9db-e6d4-4a4e-88e1-89a4b5a468b7
blotters,conservationTools,0425b4ef-d463-4b4c-8f35-b4e41ef09a7d,http://w3id.org/bod-vocabs/0425b4ef-d463-4b4c-8f35-b4e41ef09a7d
book,objectType,d4d90480-fb54-418a-b711-a2402b7a5161,http://w3id.org/bod-vocabs/d4d90480-fb54-418a-b711-a2402b7a5161
paper,objectType,ef725564-9f31-4c69-84c7-677b85e6a8dd,http://w3id.org/bod-vocabs/ef725564-9f31-4c69-84c7-677b85e6a8dd
photo,objectType,fe80eef2-6bff-4bdd-a12f-be566eefb52b,http://w3id.org/bod-vocabs/fe80eef2-6bff-4bdd-a12f-be566eefb52b
object,objectType,7872cfc3-995b-4caf-9100-04ebf773ec0c,http://w3id.org/bod-vocabs/7872cfc3-995b-4caf-9100-04ebf773ec0c
AFC,departments,998a0f14-6d1b-4d8d-8711-c9886f30c180,http://w3id.org/bod-vocabs/998a0f14-6d1b-4d8d-8711-c9886f30c180
ALL,departments,8c878953-c12c-426b-bf0d-b872202c243b,http://w3id.org/bod-vocabs/8c878953-c12c-426b-bf0d-b872202c243b
AMED,departments,dda0aea1-88ab-4136-ac47-58b0af165dd2,http://w3id.org/bod-vocabs/dda0aea1-88ab-4136-ac47-58b0af165dd2
Area Studies,departments,30ac154f-6adc-4d62-bb53-75b4c69eee93,http://w3id.org/bod-vocabs/30ac154f-6adc-4d62-bb53-75b4c69eee93
Asian,departments,3086b3d5-0a51-4df4-ba50-a959cc4be3c0,http://w3id.org/bod-vocabs/3086b3d5-0a51-4df4-ba50-a959cc4be3c0
CMD,departments,ae8dfa77-4a96-4b9f-8017-2f971adc8eaf,http://w3id.org/bod-vocabs/ae8dfa77-4a96-4b9f-8017-2f971adc8eaf
Folklife,departments,c63b7eb5-524d-4ec9-add3-5dd93dbc3794,http://w3id.org/bod-vocabs/c63b7eb5-524d-4ec9-add3-5dd93dbc3794
G & M,departments,09608fc1-4839-4644-8cf2-608a2b7e598b,http://w3id.org/bod-vocabs/09608fc1-4839-4644-8cf2-608a2b7e598b
G&M,departments,261218cf-9903-409e-83f1-70a023e316fd,http://w3id.org/bod-vocabs/261218cf-9903-409e-83f1-70a023e316fd
General Collection,departments,58d6b415-9eb0-4a3b-aa51-2944ec4b28ed,http://w3id.org/bod-vocabs/58d6b415-9eb0-4a3b-aa51-2944ec4b28ed
IPO,departments,f0bf2909-acd3-4cf1-b056-dc0a5fab3357,http://w3id.org/bod-vocabs/f0bf2909-acd3-4cf1-b056-dc0a5fab3357
Law,departments,76fa303a-b05c-4fca-951c-e351ba3968ce,http://w3id.org/bod-vocabs/76fa303a-b05c-4fca-951c-e351ba3968ce
Librarian,departments,d3af4b27-70c6-4b3e-a6fd-9940bf66e15c,http://w3id.org/bod-vocabs/d3af4b27-70c6-4b3e-a6fd-9940bf66e15c
MBRS,departments,0ef22e94-17b5-4543-9d6f-e09a8151dc6e,http://w3id.org/bod-vocabs/0ef22e94-17b5-4543-9d6f-e09a8151dc6e
MDEP,departments,828a27f3-762e-4663-9a29-943cdeaa586d,http://w3id.org/bod-vocabs/828a27f3-762e-4663-9a29-943cdeaa586d
MDEP-Move,departments,63eba31e-b028-4bfe-8905-626438b78eae,http://w3id.org/bod-vocabs/63eba31e-b028-4bfe-8905-626438b78eae
MDEP-NAVCC,departments,ccd79f51-56b4-4b52-9def-87054038d483,http://w3id.org/bod-vocabs/ccd79f51-56b4-4b52-9def-87054038d483
MSS,departments,845b89d0-4325-4132-9410-df1341c0deb4,http://w3id.org/bod-vocabs/845b89d0-4325-4132-9410-df1341c0deb4
Multiple,departments,96ab03e7-d6ca-4bdd-a0c1-a72206382f5c,http://w3id.org/bod-vocabs/96ab03e7-d6ca-4bdd-a0c1-a72206382f5c
Music,departments,dc2cccae-69ff-4a05-8371-28170524e269,http://w3id.org/bod-vocabs/dc2cccae-69ff-4a05-8371-28170524e269
NDL,departments,e78b431b-580b-45f7-97ef-02a4ef814982,http://w3id.org/bod-vocabs/e78b431b-580b-45f7-97ef-02a4ef814982
OSI,departments,905a18ff-93eb-4cd2-94de-005451be6671,http://w3id.org/bod-vocabs/905a18ff-93eb-4cd2-94de-005451be6671
Other,departments,2ddfd5f9-557d-466c-93b2-608fb1220830,http://w3id.org/bod-vocabs/2ddfd5f9-557d-466c-93b2-608fb1220830
Overhead,departments,3d5c7a51-9836-47e1-a4b7-8f89839238b8,http://w3id.org/bod-vocabs/3d5c7a51-9836-47e1-a4b7-8f89839238b8
P & P,departments,35053709-0931-419c-a791-66916bccbe2e,http://w3id.org/bod-vocabs/35053709-0931-419c-a791-66916bccbe2e
PHOTO,departments,42aacd71-4376-4e24-b2ef-f1c70e6c5aa5,http://w3id.org/bod-vocabs/42aacd71-4376-4e24-b2ef-f1c70e6c5aa5
PRD,departments,2845f63d-1403-4151-8aa8-079e4508f777,http://w3id.org/bod-vocabs/2845f63d-1403-4151-8aa8-079e4508f777
Preserv,departments,a33cbfc1-2cea-4788-81d9-b0a30086df3a,http://w3id.org/bod-vocabs/a33cbfc1-2cea-4788-81d9-b0a30086df3a
PRTD and CD,departments,cde215f8-fc80-44f1-86b0-f9eff0cc49d2,http://w3id.org/bod-vocabs/cde215f8-fc80-44f1-86b0-f9eff0cc49d2
Rare Book,departments,9e80296a-7dc0-4b86-b67b-1c516dbf8b2d,http://w3id.org/bod-vocabs/9e80296a-7dc0-4b86-b67b-1c516dbf8b2d
SER,departments,528ab42e-a1e9-484d-95e8-5a9f2621a4a6,http://w3id.org/bod-vocabs/528ab42e-a1e9-484d-95e8-5a9f2621a4a6
Serials,departments,59536fba-55e0-4272-a715-4c3c7f2b78cf,http://w3id.org/bod-vocabs/59536fba-55e0-4272-a715-4c3c7f2b78cf
ST&B,departments,c77b1441-17c8-4818-a552-ba73318a304e,http://w3id.org/bod-vocabs/c77b1441-17c8-4818-a552-ba73318a304e
Unassigned,departments,ffb68c1e-b2c4-406c-8d94-d1d802a191cf,http://w3id.org/bod-vocabs/ffb68c1e-b2c4-406c-8d94-d1d802a191cf
VHP,departments,305b6ddb-dd36-419d-8260-7428e08d57d3,http://w3id.org/bod-vocabs/305b6ddb-dd36-419d-8260-7428e08d57d3
covering material,components,03a6cb05-c94b-43d1-b84d-d78ea35c7c99,http://w3id.org/bod-vocabs/03a6cb05-c94b-43d1-b84d-d78ea35c7c99
hinges,components,23c9256d-d8a2-4f2e-851a-72870e8c942d,http://w3id.org/bod-vocabs/23c9256d-d8a2-4f2e-851a-72870e8c942d
linings,components,6a32862c-e6c0-4c14-b2a8-81b7ecc9fd83,http://w3id.org/bod-vocabs/6a32862c-e6c0-4c14-b2a8-81b7ecc9fd83
previous mends,components,ae95859b-f67c-4c5e-8c70-ee5769ace9cd,http://w3id.org/bod-vocabs/ae95859b-f67c-4c5e-8c70-ee5769ace9cd
attachments,components,254b9cda-d75c-4b70-a7fa-7d54736c7ac9,http://w3id.org/bod-vocabs/254b9cda-d75c-4b70-a7fa-7d54736c7ac9
silking,components,9d0a7d19-3a38-4e24-92e7-e0971b72cf2e,http://w3id.org/bod-vocabs/9d0a7d19-3a38-4e24-92e7-e0971b72cf2e
tape,components,dd954aa3-f445-4a9d-a79d-e20dc63aadd9,http://w3id.org/bod-vocabs/dd954aa3-f445-4a9d-a79d-e20dc63aadd9
guards,components,f053ef95-28b7-478d-9170-7c39d612d387,http://w3id.org/bod-vocabs/f053ef95-28b7-478d-9170-7c39d612d387
spine,components,a1fdc993-de7e-4b87-a210-c72bac374ff5,http://w3id.org/bod-vocabs/a1fdc993-de7e-4b87-a210-c72bac374ff5
white,colours,c3e09a3c-f342-4b06-ae91-4c06a0bad4e6,http://w3id.org/bod-vocabs/c3e09a3c-f342-4b06-ae91-4c06a0bad4e6
blue,colours,6696b565-d29a-47a1-b2eb-713035347cfe,http://w3id.org/bod-vocabs/6696b565-d29a-47a1-b2eb-713035347cfe
red,colours,7f810e30-3f54-4c56-a859-2920c0c42c57,http://w3id.org/bod-vocabs/7f810e30-3f54-4c56-a859-2920c0c42c57
brown,colours,d9b727aa-3c41-46b0-8a70-032ee7b019af,http://w3id.org/bod-vocabs/d9b727aa-3c41-46b0-8a70-032ee7b019af
green-brown,colours,692d217c-ed65-4438-b2fb-da2b886f6cf1,http://w3id.org/bod-vocabs/692d217c-ed65-4438-b2fb-da2b886f6cf1
formation,construction - type,66fcf795-e880-41a0-a479-2b77b95c697a,http://w3id.org/bod-vocabs/66fcf795-e880-41a0-a479-2b77b95c697a
application,construction - type,246c0784-e68b-4e9b-9246-ac56d7e93fc7,http://w3id.org/bod-vocabs/246c0784-e68b-4e9b-9246-ac56d7e93fc7
preparation,construction - type,bb3e2d76-4a1b-4b87-bcc9-9cfa9a3161a9,http://w3id.org/bod-vocabs/bb3e2d76-4a1b-4b87-bcc9-9cfa9a3161a9
inch,extent,07bdbb42-9927-4d96-b500-3c9f2ba95694,http://w3id.org/bod-vocabs/07bdbb42-9927-4d96-b500-3c9f2ba95694
